word,count
هدىنا,5
مهتدون,5
وموسى,5
يلعبون,5
أخرجوا,5
أنشأكم,5
لنخل,5
وغير,5
وكيل,5
مرجعهم,5
كلمت,5
ميتا,5
بأنفسهم,5
يحشرهم,5
يومكم,5
ليضل,5
ليتيم,5
أشده,5
نتظروا,5
تزر,5
وازرة,5
لتنذر,5
خفت,5
لسـجدين,5
يأمر,5
ضعف,5
يومهم,5
نعمل,5
رسـلـت,5
أجئتنا,5
وءاباؤكم,5
ستضعفوا,5
جـثمين,5
وأمطرنا,5
لحـكمين,5
فأرسل,5
فألقى,5
سـجدين,5
نتقمنا,5
بـركنا,5
قومى,5
وأمر,5
لربهم,5
كأنه,5
أشرك,5
ءاتينـه,5
شئنا,5
وممن,5
يخلقون,5
يمشون,5
يتوكلون,5
وينزل,5
حجارة,5
أرى,5
ستطعتم,5
أئمة,5
نعيم,5
كـرهون,5
يعلموا,5
لخزى,5
لمنـفقـت,5
لمهـجرين,5
مرتين,5
نصب,5
الر,5
يفصل,5
يأكل,5
ليلا,5
يرزقكم,5
حقت,5
لعمى,5
نعدهم,5
وأسروا,5
لبشرى,5
وجعلنـهم,5
ئتونى,5
جعلوا,5
توبوا,5
كفور,5
يستجيبوا,5
مرية,5
جرم,5
رحم,5
ءالهتنا,5
فينا,5
أصاب,5
بئس,5
لأجل,5
يرجع,5
رأيتهم,5
تأويل,5
قميصه,5
وعلما,5
لقهار,5
لدينا,5
منكرون,5
ولمن,5
منذر,5
هاد,5
يجـدلون,5
خلقوا,5
لأمثال,5
أعمى,5
فنعم,5
مكرهم,5
ولعذاب,5
كفى,5
بقدر,5
لنحن,5
سرر,5
مصبحين,5
فكانوا,5
شركاءى,5
يشاءون,5
جتنبوا,5
يموت,5
يشتهون,5
لأفـدة,5
بربك,5
تجعل,5
لمبعوثون,5
جانب,5
كتـبه,5
كسفا,5
لأرائك,5
وبينك,5
فكانت,5
ونفخ,5
حيا,5
غفلة,5
لشفـعة,5
طغى,5
يخاف,5
مسـكنهم,5
يسـل,5
مشفقون,5
فجعلنـهم,5
لقبور,5
لحميم,5
منـفع,5
نكير,5
أزوجهم,5
وعظـما,5
متنا,5
مرئ,5
لأمثـل,5
جان,5
لدى,5
أءلـه,5
يكذب,5
وفرعون,5
محضرون,5
وصدق,5
تبديلا,5
جند,5
أواب,5
بيوم,5
ظننتم,5
خـشعة,5
يخرجون,5
تفسدوا,4
عمى,4
قاموا,4
لذهب,4
وأبصـرهم,4
لحجارة,4
أعدت,4
يضرب,4
ينقضون,4
يميتكم,4
سمـوت,4
يــادم,4
ستكبر,4
سكن,4
هبطوا,4
بـايـتى,4
لصبر,4
وأنى,4
تجزى,4
يؤخذ,4
أبناءكم,4
بلاء,4
وأغرقنا,4
أربعين,4
بغضب,4
ميثـقكم,4
بقرة,4
مسلمة,4
كادوا,4
فتح,4
يسرون,4
عهدا,4
ديـركم,4
تقتلون,4
بروح,4
لقدس,4
بكفرهم,4
خالصة,4
حيوة,4
يعمر,4
عـهدوا,4
تتلوا,4
لمرء,4
ينفعهم,4
ولبئس,4
تقدموا,4
هاتوا,4
برهـنكم,4
محسن,4
منع,4
تأتينا,4
بشيرا,4
تبعت,4
إماما,4
ذريتى,4
تقبل,4
لرب,4
صطفى,4
بعدى,4
لأسباط,4
هتدوا,4
عـبدون,4
سيقول,4
لنعلم,4
ينقلب,4
يعرفون,4
لممترين,4
أحياء,4
تشعرون,4
وماتوا,4
فأحيا,4
كرة,4
حلـلا,4
نتبع,4
ءاباؤهم,4
لميتة,4
لدم,4
لغير,4
ضطر,4
لمال,4
لبأساء,4
لحر,4
لعبد,4
عتدى,4
لأقربين,4
شهر,4
هدىكم,4
دعوة,4
لبيوت,4
يقـتلونكم,4
قتلوهم,4
صدقة,4
أمنتم,4
فصيام,4
فرض,4
ءاتنا,4
تق,4
مرضات,4
يبدل,4
يرزق,4
مبشرين,4
ومنذرين,4
أنفقتم,4
ستطـعوا,4
لعفو,4
تنكحوا,4
أمركم,4
حرث,4
يؤاخذكم,4
أرادوا,4
درجة,4
ءاتيتموهن,4
طلقتم,4
يعظكم,4
أزكى,4
للتقوى,4
علمكم,4
يؤت,4
فصل,4
دفع,4
علمه,4
فأت,4
مر,4
عام,4
لبثت,4
لحما,4
أكلها,4
نخيل,4
تبدوا,4
هدىهم,4
يسـلون,4
وعلانية,4
وحرم,4
وذروا,4
ضعيفا,4
رحمنا,4
نتقام,4
يخفى,4
وأخر,4
لميعاد,4
لبنين,4
ذنوبنا,4
وأولوا,4
قائما,4
لإسلـم,4
أسلموا,4
صدوركم,4
زكريا,4
لمحراب,4
وجد,4
دعا,4
هب,4
غلـم,4
تكلم,4
نساء,4
يختصمون,4
لمقربين,4
جئتكم,4
يـعيسى,4
أجورهم,4
وأنفسكم,4
لعنت,4
لقصص,4
هـأنتم,4
أوفى,4
يشترون,4
بعهد,4
ينظر,4
أفغير,4
يبغون,4
طوعا,4
دينا,4
كفرا,4
ذهبا,4
للذى,4
عتصموا,4
ويأمرون,4
وينهون,4
يسجدون,4
ريح,4
أفوههم,4
أذلة,4
فـحشة,4
ونعم,4
لعـملين,4
محمد,4
لرعب,4
أرىكم,4
يدعوكم,4
لكيلا,4
أصـبكم,4
لجـهلية,4
هـهنا,4
لتقى,4
لجمعان,4
لإخونهم,4
متم,4
ينصركم,4
قـتلوا,4
بنعمة,4
وفضل,4
يضيع,4
ستجابوا,4
سمع,4
عزم,4
قيـما,4
ثوابا,4
زوجها,4
ونساء,4
تعدلوا,4
هنيـا,4
حسيبا,4
حظ,4
ثنتين,4
إخوة,4
مرأة,4
يدخله,4
عنهما,4
لتوبة,4
بجهـلة,4
تبت,4
بفـحشة,4
بهتـنا,4
كريما,4
تخافون,4
مهينا,4
فساء,4
جئنا,4
مرضى,4
صعيدا,4
وأيديكم,4
لكلم,4
يزكى,4
يؤتون,4
وءاتينـهم,4
سميعا,4
أردنا,4
نفروا,4
أكن,4
لولدن,4
بأحسن,4
يصلون,4
وغضب,4
لقـعدين,4
أرض,4
وساءت,4
مطر,4
يرضى,4
ءاذان,4
وإياكم,4
تكفروا,4
يذهبكم,4
لهوى,4
يخوضوا,4
نكن,4
لجهر,4
ميثـقهم,4
وسليمـن,4
بعلمه,4
يشهدون,4
لمقربون,4
هلك,4
أوفوا,4
حل,4
عمله,4
وأرجلكم,4
نعمته,4
رسولنا,4
يهلك,4
وأمه,4
يعذبكم,4
أحدهما,4
أخى,4
سمـعون,4
يأتوك,4
ليبلوكم,4
نـدمين,4
أهـؤلاء,4
يقيمون,4
يتول,4
طغيـنا,4
وكفرا,4
وألقينا,4
رجس,4
وبال,4
غيركم,4
قربى,4
علـم,4
لغيوب,4
بإذنى,4
نريد,4
وءاية,4
وكنت,4
وأجل,4
تكسبون,4
أغير,4
عصيت,4
بضر,4
وأوحى,4
أئنكم,4
بـايـته,4
تزعمون,4
مشركين,4
أكنة,4
فأخذنـهم,4
وزين,4
فتحنا,4
دابر,4
نصرف,4
نرسل,4
يمسهم,4
يتوفىكم,4
ويرسل,4
شيعا,4
شراب,4
وعذاب,4
ئتنا,4
تقوه,4
ينفخ,4
ملكوت,4
أحب,4
بظلم,4
ذريته,4
تؤفكون,4
نبات,4
لزيتون,4
بصائر,4
فلنفسه,4
وأعرض,4
زينا,4
وأقسموا,4
أنها,4
ليؤمنوا,4
لمشركون,4
لرجس,4
شهدنا,4
وأهلها,4
مكانتكم,4
يحكمون,4
بطون,4
مختلفا,4
وصىكم,4
أجد,4
لفوحش,4
ظهر,4
لغـفلين,4
خلـئف,4
صدرك,4
أهلكنـها,4
دعوىهم,4
ثقلت,4
لأملأن,4
سوءتهما,4
دعوه,4
ضعفا,4
حجاب,4
تبارك,4
خوفا,4
وطمعا,4
سحابا,4
ولـكنى,4
تعدنا,4
ناقة,4
بسوء,4
لرجفة,4
دارهم,4
فتولى,4
لتأتون,4
جواب,4
توكلنا,4
يغنوا,4
لغـلبين,4
وألقى,4
لعـقبة,4
لرجز,4
كشفنا,4
غـفلين,4
تجهلون,4
جسدا,4
أرحم,4
لأغلـل,4
يهدون,4
ذريتهم,4
لمبطلون,4
قترب,4
علمها,4
لنفسى,4
مسنى,4
إليها,4
فتعـلى,4
تدعوهم,4
ستعذ,4
إحدى,4
لدواب,4
لمولى,4
ويصدون,4
يتوفى,4
بظلـم,4
قوى,4
دونهم,4
يغلبوا,4
سبق,4
يؤتكم,4
وهاجروا,4
عـهدتم,4
لأكبر,4
للمشركين,4
ستقـموا,4
صدور,4
لفائزون,4
فتربصوا,4
تغن,4
عدة,4
لقيم,4
بنا,4
يأتون,4
رضوا,4
يؤذون,4
وءاخرون,4
يحبون,4
بنوا,4
لحـفظون,4
صـلح,4
أيكم,4
عجبا,4
أنذر,4
قدم,4
يدبر,4
لقاءنا,4
ويعبدون,4
أذقنا,4
مكرا,4
لأمس,4
ذلة,4
فسيقولون,4
لضلـل,4
تحكمون,4
أعمل,4
نرينك,4
يستـخرون,4
لتسكنوا,4
فعليه,4
وأخيه,4
فسـل,4
تدع,4
فصلت,4
صنعوا,4
نرىك,4
يـنوح,4
ينفعكم,4
بأعيننا,4
يأتيه,4
زوجين,4
موج,4
بعدا,4
تتولوا,4
نجينا,4
لشىء,4
منيب,4
يـإبرهيم,4
لوطا,4
لصبح,4
بعزيز,4
عطاء,4
خلقهم,4
ليوسف,4
أبيكم,4
صـلحين,4
غدا,4
تصفون,4
خضر,4
مكين,4
باب,4
أخاه,4
يتق,4
لطيف,4
تسـلهم,4
نوحى,4
يجرى,4
بماء,4
أسر,4
خلفه,4
مرد,4
بحمده,4
أف,4
عقبى,4
وأزوجهم,4
عقاب,4
صبار,4
نبؤا,4
أرسلتم,4
محيص,4
قرار,4
يصلونها,4
وللمؤمنين,4
مقرنين,4
شيطـن,4
رجيم,4
صلصـل,4
خلقنـه,4
متقـبلين,4
بغلـم,4
جناحك,4
ألونه,4
ولتبتغوا,4
لنجم,4
ثمرت,4
لشجر,4
مختلف,4
لعمر,4
يقدر,4
وضرب,4
نبعث,4
يؤذن,4
ندعوا,4
حملنا,4
علوا,4
لتبتغوا,4
فحق,4
مسـولا,4
صرفنا,4
نفورا,4
ولوا,4
عظـما,4
أحاط,4
حاصبا,4
بيمينه,4
يزيد,4
ظهيرا,4
تنزيلا,4
تدعوا,4
لينذر,4
لكهف,4
لبثوا,4
فلينظر,4
سيقولون,4
يحلون,4
أساور,4
بربى,4
تستطيع,4
موعدا,4
أهلكنـهم,4
لبحرين,4
سببا,4
يحسبون,4
يرجوا,4
وكانت,4
يحيى,4
سويا,4
وعشيا,4
بولديه,4
تخذت,4
وجعلنى,4
رحمتنا,4
مخلصا,4
وءامن,4
لغوا,4
أفرءيت,4
ءاتيكم,4
نودى,4
لواد,4
كى,4
سبلا,4
لنجوى,4
أفلح,4
تزكى,4
ءالهتكم,4
ينطقون,4
ونجينـه,4
ستجبنا,4
أدرى,4
قـل,4
علقة,4
يولج,4
ويولج,4
لقـدرون,4
لملؤا,4
ءاباءهم,4
إفك,4
أبناء,4
إخونهن,4
ءابائكم,4
نذيرا,4
وأصيلا,4
ثبورا,4
مستقرا,4
بلدة,4
أغرقنا,4
أخوهم,4
فتحا,4
رءاه,4
شكر,4
فأنبتنا,4
وهـمـن,4
يناديهم,4
وإبرهيم,4
ريحا,4
فيومئذ,4
تدرى,4
لمأوى,4
لــى,4
جنود,4
جميلا,4
منكن,4
ليقولون,4
كذاب,4
وبدا,4
ممنون,4
فضة,4
فذكر,4
يسرنا,4
سقر,4
سبح,4
ستغنى,4
رزقه,4
حسابا,4
لقارعة,4
راضية,4
أدبر,4
أيحسب,4
وتواصوا,4
هدنا,3
سمعهم,3
أنؤمن,3
مهتدين,3
صم,3
لبرق,3
مشوا,3
بناء,3
فأخرج,3
متشـبها,3
فوقها,3
يوصل,3
وأعلم,3
تبدون,3
رغدا,3
ومتـع,3
كلمـت,3
يأتينكم,3
وإيـى,3
كافر,3
تشتروا,3
ركعوا,3
ستعينوا,3
ملـقوا,3
يسومونكم,3
ويستحيون,3
نساءكم,3
جهرة,3
لصـعقة,3
لسلوى,3
فأنزلنا,3
رجزا,3
بعصاك,3
لحجر,3
تنبت,3
عصوا,3
يعتدون,3
ءاتينـكم,3
لبقر,3
لمهتدون,3
قتلتم,3
مخرج,3
كلـم,3
أولا,3
بأيديهم,3
وويل,3
أياما,3
معدودة,3
كسب,3
تشهدون,3
وقفينا,3
ستكبرتم,3
وفريقا,3
بئسما,3
يكفروا,3
قلبك,3
يضرهم,3
خلـق,3
تسـلوا,3
أجره,3
مسـجد,3
بينا,3
بيتى,3
ءايـتك,3
ويعلمهم,3
ويزكيهم,3
كسبتم,3
لنبيون,3
نفرق,3
أعمـلنا,3
ويكون,3
عقبيه,3
تقلب,3
قبلة,3
فول,3
شطر,3
ستبقوا,3
لئلا,3
حجة,3
ويعلمكم,3
يقتل,3
أموت,3
لأمول,3
بهما,3
وبث,3
لسحاب,3
لقوة,3
ورأوا,3
ومثل,3
لخنزير,3
باغ,3
بطونهم,3
يكلمهم,3
وءاتى,3
لرقاب,3
بإحسـن,3
لصيام,3
معدودت,3
مريضا,3
فدية,3
لعسر,3
لداع,3
لباس,3
يتبين,3
أبوبها,3
تعتدوا,3
رأسه,3
ءاباءكم,3
تعجل,3
يومين,3
سعى,3
ظلل,3
فهدى,3
حسبتم,3
مستهم,3
تكرهوا,3
وكفر,3
يردوكم,3
لخمر,3
لميسر,3
ومنـفع,3
تتفكرون,3
فإخونكم,3
لمشركـت,3
لمحيض,3
نسائهم,3
يقيما,3
ظنا,3
فأمسكوهن,3
يتم,3
أردتم,3
ءاتيتم,3
ويذرون,3
عقدة,3
لنكاح,3
تمسوهن,3
تعفوا,3
لملإ,3
ملكه,3
وءال,3
غلبت,3
أفرغ,3
أقدامنا,3
نتلوها,3
ورفع,3
بيع,3
لقيوم,3
يشفع,3
لرشد,3
لغى,3
ستمسك,3
عروشها,3
تؤمن,3
فخذ,3
جبل,3
وابل,3
يقدرون,3
ضعفين,3
لفقراء,3
ويكفر,3
للفقراء,3
أغنياء,3
بسيمـهم,3
لبيع,3
موعظة,3
فلكم,3
كاتب,3
وأقوم,3
تخفوه,3
وكتبه,3
وإليك,3
وعليها,3
حملته,3
عف,3
وهب,3
لوهاب,3
جامع,3
كدأب,3
وأخرى,3
رأى,3
لعين,3
بنصره,3
لشهوت,3
لخيل,3
حسن,3
لقـنتين,3
لأميـن,3
يأمرون,3
فبشرهم,3
يتولى,3
وبينه,3
أمدا,3
ونوحا,3
عمرن,3
بعضها,3
دخل,3
عندها,3
قائم,3
يصلى,3
مرأتى,3
يلقون,3
لمهد,3
لطين,3
طيرا,3
لحواريون,3
ومكروا,3
ومكر,3
نشرك,3
بعضنا,3
أربابا,3
يضلون,3
دمت,3
ألسنتهم,3
وشهدوا,3
وجاءهم,3
زدادوا,3
مباركا,3
تفرقوا,3
ففى,3
تأمرون,3
لأنبياء,3
ظلمهم,3
ودوا,3
تخفى,3
لغيظ,3
يضركم,3
كيدهم,3
نصركم,3
ألن,3
بشرى,3
لنصر,3
تهنوا,3
تحزنوا,3
أعقـبكم,3
نؤته,3
فاتكم,3
لغم,3
وطائفة,3
يخفون,3
ماتوا,3
ليجعل,3
يجمعون,3
غالب,3
غل,3
رضون,3
ومأوىه,3
للإيمـن,3
حسبنا,3
يضروا,3
حظا,3
يحسبن,3
لأنفسهم,3
يبخلون,3
قبلى,3
كذبوك,3
ذائقة,3
وإنما,3
وأدخل,3
أتوا,3
ستجاب,3
عـمل,3
سبيلى,3
خـشعين,3
مثنى,3
غنيا,3
لولدان,3
لأقربون,3
فلها,3
لسدس,3
نصف,3
يعص,3
خـلدا,3
فأعرضوا,3
توابا,3
يتوبون,3
مبينة,3
وإثما,3
ميثـقا,3
غليظا,3
وساء,3
حرمت,3
دخلتم,3
بهن,3
بأمولكم,3
ستمتعتم,3
خشى,3
ليبين,3
ويتوب,3
ويريد,3
مدخلا,3
نصيبهم,3
عليا,3
تشركوا,3
وجئنا,3
مسحوا,3
ويريدون,3
يحرفون,3
مواضعه,3
فتيلا,3
أمروا,3
شجر,3
قضيت,3
وأشد,3
فوزا,3
لمستضعفين,3
فقـتلوا,3
أينما,3
يكادون,3
أصابك,3
حفيظا,3
طاعة,3
يبيتون,3
لأمن,3
يهاجروا,3
جاءوكم,3
ردوا,3
لمؤمن,3
خطـا,3
فتحرير,3
ضربتم,3
فتبينوا,3
مغانم,3
لمجـهدين,3
مصيرا,3
حذرهم,3
فأقيموا,3
يعدهم,3
قيلا,3
خليلا,3
ويأت,3
شاكرا,3
يتخذوا,3
تعدوا,3
وأخذنا,3
وقولهم,3
طبع,3
قتلوه,3
وأكلهم,3
وأيوب,3
أنزله,3
عبادته,3
برهـن,3
كانتا,3
بهيمة,3
لصيد,3
شعـئر,3
ورضونا,3
يجرمنكم,3
لسبع,3
تطلع,3
صفح,3
ينبئهم,3
ويعفوا,3
فإنها,3
يتقبل,3
جزؤا,3
يـويلتى,3
فكأنما,3
فسادا,3
تقطع,3
ومثله,3
يعذب,3
لمقسطين,3
وعندهم,3
لأحبار,3
يصيبهم,3
يتولهم,3
دائرة,3
يرتد,3
بقوم,3
ولعبا,3
أنبئكم,3
يد,3
يداه,3
أرجلهم,3
وأرسلنا,3
أهواء,3
حرما,3
لتعلموا,3
رتبتم,3
أيمـن,3
يجمع,3
ونكون,3
تغفر,3
أجلا,3
مكنـهم,3
مدرارا,3
فأهلكنـهم,3
ستهزئ,3
برسل,3
سخروا,3
يمسسك,3
يستمع,3
يفقهوه,3
ينهون,3
حياتنا,3
وربنا,3
لعب,3
ولهو,3
مبدل,3
لكلمـت,3
ستطعت,3
يبعثهم,3
يحشرون,3
يجعله,3
أتىكم,3
فرحوا,3
مبلسون,3
يصدفون,3
وأنذر,3
وعنده,3
ليقضى,3
تضرعا,3
وغرتهم,3
ينفعنا,3
تتذكرون,3
لفريقين,3
هدينا,3
ءابائهم,3
وذريـتهم,3
قدروا,3
مبارك,3
حولها,3
يحافظون,3
لهون,3
تستكبرون,3
لحب,3
تقدير,3
فصلنا,3
طلعها,3
ثمره,3
فعليها,3
جعلنـك,3
فينبئهم,3
وتمت,3
يخرصون,3
أجرموا,3
صدره,3
كأنما,3
يـمعشر,3
مهلك,3
حقه,3
ثمـنية,3
بعلم,3
ختلط,3
عندكم,3
تتبعون,3
فلو,3
تشهد,3
نكلف,3
لكنا,3
إيمـنها,3
منتظرون,3
شريك,3
تكسب,3
بيـتا,3
منعك,3
لمنظرين,3
مدحورا,3
لنـصحين,3
ربهما,3
وفيها,3
لباسا,3
أتقولون,3
ويحسبون,3
لعباده,3
لبغى,3
يستقدمون,3
دخلت,3
يلج,3
ونزعنا,3
ويبغونها,3
تجعلنا,3
لهوا,3
بكتـب,3
مسخرت,3
ميت,3
لنرىك,3
خلفاء,3
فأتنا,3
أسماء,3
سميتموها,3
لمنتظرين,3
تمسوها,3
فيأخذكم,3
تتخذون,3
لناقة,3
أبلغتكم,3
أتأتون,3
مطرا,3
تبخسوا,3
أشياءهم,3
يـشعيب,3
عدنا,3
بدلنا,3
يطبع,3
عصاه,3
يده,3
للنـظرين,3
لسـحر,3
يخرجكم,3
أرضكم,3
فماذا,3
وأخاه,3
لمدائن,3
حـشرين,3
لأجرا,3
وإنكم,3
وجاءو,3
بسحر,3
عصاك,3
تلقف,3
ءاذن,3
لمكر,3
نساءهم,3
لسنين,3
فأغرقنـهم,3
وأورثنا,3
مكانه,3
دكا,3
وكن,3
لألواح,3
يجزون,3
يهديهم,3
أسفا,3
أخذتهم,3
شئت,3
ويحل,3
ولعلهم,3
لصـلحون,3
يأتهم,3
نضيع,3
واقع,3
نسلخ,3
فأتبعه,3
لجهنم,3
لغـفلون,3
يلحدون,3
وأملى,3
نصرا,3
شركاءكم,3
خذ,3
نزغ,3
لغدو,3
لـاصال,3
بكلمـته,3
رجز,3
ويثبت,3
لقيتم,3
وللرسول,3
وقلبه,3
ورزقكم,3
وأولـدكم,3
بعضه,3
سنت,3
أسفل,3
يتوكل,3
يضربون,3
وذوقوا,3
عهدهم,3
وءاخرين,3
يعلمهم,3
قعدوا,3
وعند,3
يظهروا,3
فصدوا,3
يستون,3
ستحبوا,3
ومسـكن,3
سكينته,3
تروها,3
نوره,3
ودين,3
ليظهره,3
عاما,3
فأنزل,3
لخروج,3
فرحون,3
تعجبك,3
تعتذروا,3
ليظلمهم,3
جـهد,3
تستغفر,3
لمخلفون,3
عملكم,3
لسـبقون,3
وءاخر,3
أسس,3
يزال,3
وأمولهم,3
يفتنون,3
عدد,3
ضره,3
ضراء,3
وظن,3
أتىها,3
عاصم,3
ويخرج,3
شركائكم,3
يفترى,3
تهدى,3
يلبثوا,3
نتوفينك,3
عذابه,3
وربى,3
ظلمت,3
شأن,3
قرءان,3
مبصرا,3
فنجينـه,3
وتكون,3
ويحق,3
للقوم,3
لتكون,3
ورزقنـهم,3
كلهم,3
أقم,3
للدين,3
فعلت,3
يهتدى,3
رزقها,3
فخور,3
كنز,3
وزينتها,3
شاهد,3
يعرضون,3
كـذبين,3
صنع,3
مغرقون,3
يخزيه,3
وأهلك,3
بسلـم,3
فطرنى,3
جبار,3
عنيد,3
هود,3
فعقروها,3
تمتعوا,3
خيفة,3
ءاوى,3
فأسر,3
بأهلك,3
سجيل,3
نفعل,3
وسلطـن,3
ظلمنـهم,3
تطغوا,3
تنصرون,3
وأقم,3
عـملون,3
لأحاديث,3
عصبة,3
قائل,3
لذئب,3
ذهبوا,3
سولت,3
وجاءت,3
مصر,3
مكنا,3
دبر,3
لذنبك,3
أيديهن,3
ودخل,3
بتأويله,3
جعلنى,3
كيل,3
أهلهم,3
لمتوكلون,3
حاجة,3
لعير,3
جزؤه,3
يأذن,3
حـفظين,3
كظيم,3
روح,3
أدعوا,3
تبعنى,3
عمد,3
ترونها,3
تربا,3
ويستعجلونك,3
يريكم,3
يسجد,3
حلية,3
ويخافون,3
يدخلونها,3
للعنة,3
أناب,3
بذكر,3
تصيبهم,3
واق,3
كتاب,3
أرضنا,3
فأوحى,3
وعيد,3
لبعيد,3
لقرار,3
إسمـعيل,3
يؤخرهم,3
مهطعين,3
مكروا,3
وقرءان,3
أجلها,3
لمجنون,3
لقالوا,3
وأنبتنا,3
نحى,3
حمإ,3
مسنون,3
أجمعون,3
سبعة,3
دخلوها,3
جئنـك,3
أدبـرهم,3
متعنا,3
خفض,3
أنك,3
أنذروا,3
تعـلى,3
تميد,3
تسرون,3
تعلنون,3
فألقوا,3
لمتكبرين,3
يخسف,3
كشف,3
ليكفروا,3
ويجعلون,3
ظل,3
لمثل,3
للشـربين,3
فضلوا,3
ومتـعا,3
يستعتبون,3
يفسدون,3
ونزلنا,3
لإحسـن,3
دخلا,3
ولنجزينهم,3
شرح,3
تأتى,3
وجعلنـه,3
دونى,3
شكورا,3
مبصرة,3
قرأ,3
لعاجلة,3
لذل,3
لعهد,3
ليذكروا,3
حليما,3
مسحورا,3
تحويلا,3
لرءيا,3
خسارا,3
أنعمنا,3
فأبى,3
تسع,3
عددا,3
فرارا,3
كلبهم,3
نسيت,3
تريد,3
لمهل,3
سندس,3
وإستبرق,3
زرعا,3
تظلم,3
وفجرنا,3
أظن,3
وخير,3
لبنون,3
ووضع,3
مشفقين,3
نسيا,3
لحوت,3
ستجدنى,3
